	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
150	human_gtex	2.1118261539423093	0.044590985858656826	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'average'}	human_gtex_1	-0.09512052772146753
151	human_gtex	4.05895064442868	0.026808941714431784	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_2	-0.04966603977036431
152	human_gtex	2.114661468789014	0.04481534283258137	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'average'}	human_gtex_3	-0.12248537713265667
153	human_gtex	3.6807789685137218	0.028100217285222395	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_4	-0.06251255040314753
154	human_gtex	2.364271239263945	0.047792279237089834	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'average'}	human_gtex_5	-0.13564337053880385
155	human_gtex	3.5955959318617916	0.028100217285222395	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_6	-0.0742962418074554
156	human_gtex	2.2681580611424548	0.045211045523500894	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'average'}	human_gtex_7	-0.16346313095514806
157	human_gtex	3.4384184178262323	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_8	-0.07247911144010556
158	human_gtex	2.3175420171701213	0.045211045523500894	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'average'}	human_gtex_9	-0.16919523970072367
159	human_gtex	3.3512559061554588	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_10	-0.07309971341899238
160	human_gtex	2.3022037070961994	0.04027639213637594	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'average'}	human_gtex_11	-0.17143428425981305
161	human_seek_gpl5175	4.282151600925939	0.06437251099527648	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'complete'}	human_seek_gpl5175_0	-0.029114392044887923
162	human_seek_gpl5175	2.7854186094246027	0.09143952835121746	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'average'}	human_seek_gpl5175_1	-0.1151102461743506
163	human_seek_gpl5175	4.253835827388745	0.06638547552285055	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'complete'}	human_seek_gpl5175_2	-0.05513450548629279
164	human_seek_gpl5175	2.6729061665071687	0.09143952835121746	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'average'}	human_seek_gpl5175_3	-0.141875902371116
165	human_seek_gpl5175	4.144644324180126	0.06722095107416666	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'complete'}	human_seek_gpl5175_4	-0.07606252329148964
166	human_seek_gpl5175	2.675091801061305	0.09143952835121746	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'average'}	human_seek_gpl5175_5	-0.17068496459749152
167	human_seek_gpl5175	4.134557484415852	0.07008517883117478	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'complete'}	human_seek_gpl5175_6	-0.08365260736399899
168	human_seek_gpl5175	2.658307794543536	0.09309469124072069	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'average'}	human_seek_gpl5175_7	-0.18011888633873424
169	human_seek_gpl5175	3.878952322038087	0.07008517883117478	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'complete'}	human_seek_gpl5175_8	-0.09391429965925988
170	human_seek_gpl5175	2.568102272858841	0.09309469124072069	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'average'}	human_seek_gpl5175_9	-0.19287039810321013
171	human_seek_gpl5175	3.7041042998441225	0.07008517883117478	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'complete'}	human_seek_gpl5175_10	-0.09275657408893996
172	human_seek_gpl5175	2.494080676701605	0.09309469124072069	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'average'}	human_seek_gpl5175_11	-0.20482756166210644
173	ecoli_precise2	3.524796742524343	0.04958074256485328	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'complete'}	ecoli_precise2_0	-0.1028189523111138
174	ecoli_precise2	2.3575011870065308	0.04039099169959024	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'average'}	ecoli_precise2_1	-0.13599933449950471
175	ecoli_precise2	3.4922125966199102	0.05497265290258039	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'complete'}	ecoli_precise2_2	-0.0992086751785503
176	ecoli_precise2	2.3936956490513226	0.05140057078340554	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'average'}	ecoli_precise2_3	-0.1701306950586545
177	ecoli_precise2	3.2556582877826927	0.05516707321910121	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'complete'}	ecoli_precise2_4	-0.09688768582118869
178	ecoli_precise2	2.2499198502452127	0.05140057078340554	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'average'}	ecoli_precise2_5	-0.16804415460905528
179	ecoli_precise2	3.116213414629304	0.05516707321910121	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'complete'}	ecoli_precise2_6	-0.10232296384578973
180	ecoli_precise2	2.1112551673950266	0.05141515055681176	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'average'}	ecoli_precise2_7	-0.1699970865705022
181	ecoli_precise2	2.992313860539978	0.05757841665419554	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'complete'}	ecoli_precise2_8	-0.09237488012369834
182	ecoli_precise2	2.0325945692576446	0.05141515055681176	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'average'}	ecoli_precise2_9	-0.176010482843702
183	ecoli_precise2	2.853385226383303	0.05757841665419554	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'complete'}	ecoli_precise2_10	-0.09540118745641539
184	ecoli_precise2	2.0315236695248897	0.05141515055681176	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'average'}	ecoli_precise2_11	-0.17330726706005278
185	progesterone	1.8070925130462225	0.009438943329852793	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'complete'}	progesterone_0	0.14860957575789144
186	progesterone	1.6654216656789123	0.009438943329852793	agglom	{u'simdist_function': u'pearson_correlation', u'k': 2, u'method': u'agglom', u'linkage': u'average'}	progesterone_1	0.17327608160814711
187	progesterone	1.5310037808720793	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'complete'}	progesterone_2	0.11352338235647233
188	progesterone	1.5222919203800587	0.0048741258437693035	agglom	{u'simdist_function': u'pearson_correlation', u'k': 3, u'method': u'agglom', u'linkage': u'average'}	progesterone_3	0.09800081387075438
189	progesterone	1.968968880791523	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'complete'}	progesterone_4	0.06836860955323308
190	progesterone	1.9848948105435738	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 4, u'method': u'agglom', u'linkage': u'average'}	progesterone_5	0.05656421777788176
191	progesterone	1.9662585679865092	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'complete'}	progesterone_6	-0.086003179906266
192	progesterone	1.9908357837484878	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 5, u'method': u'agglom', u'linkage': u'average'}	progesterone_7	-0.09389343518001521
193	progesterone	2.0849456483037816	0.005154347722239661	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'complete'}	progesterone_8	-0.10477327456157873
194	progesterone	1.8942005757895084	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 6, u'method': u'agglom', u'linkage': u'average'}	progesterone_9	-0.1219531545310065
195	progesterone	1.911993941709769	0.005154347722239661	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'complete'}	progesterone_10	-0.1930160653496065
196	progesterone	1.9776078085266318	0.0050551832462590075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 7, u'method': u'agglom', u'linkage': u'average'}	progesterone_11	-0.11080111540433527
197	ecoli_colombos	10.658731299546504	0.140472473396997	ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_colombos_0	-0.04910277977708358
198	ecoli_colombos	7.311276108357059	0.14559320775565454	ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_colombos_1	-0.27609181701309937
199	ecoli_colombos	5.935899809580978	0.14649722587015424	ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_colombos_2	-0.09384469511112484
200	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_colombos_3	
201	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_colombos_4	
202	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_colombos_5	
203	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_colombos_6	
204	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_colombos_7	
205	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_colombos_8	
206	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_colombos_9	
207	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_colombos_10	
208	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_colombos_11	
209	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_colombos_12	
210	ecoli_colombos			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_colombos_13	
211	ecoli_colombos	8.441466860771554	0.14061594469525127	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_colombos_14	-0.06508307416927919
212	ecoli_colombos	6.840890509211505	0.14336001282409458	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_colombos_15	-0.11897148533235481
213	ecoli_colombos	5.034734045199531	0.14636913251095396	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_colombos_16	-0.11188145642467748
214	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_colombos_17	
215	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_colombos_18	
216	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_colombos_19	
217	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_colombos_20	
218	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_colombos_21	
219	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_colombos_22	
220	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_colombos_23	
221	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_colombos_24	
222	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_colombos_25	
223	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_colombos_26	
224	ecoli_colombos			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_colombos_27	
225	ecoli_colombos	9.595454567379237	0.13786848972340804	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_colombos_28	-0.03518273139570465
226	ecoli_colombos	6.855234222459425	0.14899324025200045	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_colombos_29	-0.12647665716505724
227	ecoli_colombos	4.819727052006642	0.16364906805076995	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_colombos_30	-0.14188251420470055
228	ecoli_colombos	4.20710749863457	0.16657415504661588	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_colombos_31	-0.12617773269127233
229	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_colombos_32	
230	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_colombos_33	
231	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_colombos_34	
232	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_colombos_35	
233	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_colombos_36	
234	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_colombos_37	
235	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_colombos_38	
236	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_colombos_39	
237	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_colombos_40	
238	ecoli_colombos			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_colombos_41	
239	ecoli_colombos	10.67769949960042	0.14063013920739834	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_colombos_42	-0.026204156735109216
240	ecoli_colombos	6.5438964183907125	0.13414612268369533	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_colombos_43	-0.10839766967305818
241	ecoli_colombos	4.361057438560172	0.1532933508368987	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_colombos_44	-0.14844112814517824
242	ecoli_colombos	3.9810153779465525	0.16127224392222447	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_colombos_45	-0.130202661931544
243	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_colombos_46	
244	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_colombos_47	
245	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_colombos_48	
246	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_colombos_49	
247	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_colombos_50	
248	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_colombos_51	
249	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_colombos_52	
250	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_colombos_53	
251	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_colombos_54	
252	ecoli_colombos			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_colombos_55	
253	ecoli_colombos	10.98764525388336	0.13233620664123055	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_colombos_56	-0.05231730274372251
254	ecoli_colombos	6.885455509650252	0.14349767305270386	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_colombos_57	-0.08794353868337748
255	ecoli_colombos	4.3231179898886	0.13414612268369533	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_colombos_58	-0.14883004011106635
256	ecoli_colombos	4.067829186435123	0.1570982478897583	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_colombos_59	-0.16832348309614056
257	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_colombos_60	
258	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_colombos_61	
259	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_colombos_62	
260	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_colombos_63	
261	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_colombos_64	
262	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_colombos_65	
263	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_colombos_66	
264	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_colombos_67	
265	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_colombos_68	
266	ecoli_colombos			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_colombos_69	
267	ecoli_colombos	10.854669967275088	0.14349767305270386	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_colombos_70	-0.08180040536186248
268	ecoli_colombos	7.047178613687422	0.15021285838596996	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_colombos_71	-0.10025165052785598
269	ecoli_colombos	4.67612922566648	0.13414612268369533	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_colombos_72	-0.17602417232883796
270	ecoli_colombos	3.941549022790638	0.13414612268369533	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_colombos_73	-0.16175209493386541
271	ecoli_colombos			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_colombos_74	
272	ecoli_colombos			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_colombos_75	
273	ecoli_colombos			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_colombos_76	
274	ecoli_colombos			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_colombos_77	
