	Unnamed: 0	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
556	556	ecoli_dream5			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_dream5_108	
557	557	ecoli_dream5			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_dream5_109	
558	558	ecoli_dream5			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_dream5_110	
559	559	ecoli_dream5			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_dream5_111	
560	560	ecoli_dream5	12.761366773909907	0.018633042932520195	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_dream5_112	-0.24159425499204984
561	561	ecoli_dream5	8.374535578204176	0.019866825355655784	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_dream5_113	-0.4590318072738258
562	562	ecoli_dream5	6.00044297338558	0.028286008715000706	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_dream5_114	-0.4994779565825116
563	563	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_dream5_115	
564	564	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_dream5_116	
565	565	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_dream5_117	
566	566	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_dream5_118	
567	567	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_dream5_119	
568	568	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_dream5_120	
569	569	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_dream5_121	
570	570	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_dream5_122	
571	571	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_dream5_123	
572	572	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_dream5_124	
573	573	ecoli_dream5			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_dream5_125	
574	574	ecoli_dream5	13.233247266055024	0.02664007434161105	ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_dream5_126	-0.4212949445478723
575	575	ecoli_dream5	7.749690156980296	0.020036485547782742	ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_dream5_127	-0.4874369801038869
576	576	ecoli_dream5	6.349935815875024	0.023801114647168217	ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_dream5_128	-0.5082980806863973
577	577	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_dream5_129	
578	578	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_dream5_130	
579	579	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_dream5_131	
580	580	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_dream5_132	
581	581	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_dream5_133	
582	582	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_dream5_134	
583	583	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_dream5_135	
584	584	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_dream5_136	
585	585	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_dream5_137	
586	586	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_dream5_138	
587	587	ecoli_dream5			ica_zscore	{u'k': 500.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_dream5_139	
588	588	ecoli_dream5	12.504655794879612	0.019830006040060643	ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_dream5_140	-0.3721615826938771
589	589	ecoli_dream5	7.783183281241174	0.019742958329365318	ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_dream5_141	-0.5253374332377965
590	590	ecoli_dream5	6.268158589353511	0.02134639870900412	ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_dream5_142	-0.5316773349230228
591	591	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_dream5_143	
592	592	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_dream5_144	
593	593	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_dream5_145	
594	594	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_dream5_146	
595	595	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_dream5_147	
596	596	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_dream5_148	
597	597	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_dream5_149	
598	598	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_dream5_150	
599	599	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_dream5_151	
600	600	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_dream5_152	
601	601	ecoli_dream5			ica_zscore	{u'k': 550.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_dream5_153	
602	602	ecoli_dream5	13.381953629697573	0.01874868189245877	ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_dream5_154	-0.3651430162416186
603	603	ecoli_dream5	7.2509467867085435	0.02048530480869824	ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_dream5_155	-0.5094943729137805
604	604	ecoli_dream5	5.95819646235254	0.021662074217615575	ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_dream5_156	-0.5363638532530708
605	605	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_dream5_157	
606	606	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_dream5_158	
607	607	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_dream5_159	
608	608	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_dream5_160	
609	609	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_dream5_161	
610	610	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_dream5_162	
611	611	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_dream5_163	
612	612	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_dream5_164	
613	613	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_dream5_165	
614	614	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_dream5_166	
615	615	ecoli_dream5			ica_zscore	{u'k': 600.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_dream5_167	
616	616	yeast_gpl2529	13.024238744329915	0.023750623451843884	ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_0	-0.1652329356090953
617	617	yeast_gpl2529	9.503727839336984	0.03763862696971548	ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_1	-0.3441799376673781
618	618	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_2	
619	619	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_3	
620	620	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_4	
621	621	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_5	
622	622	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_6	
623	623	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_7	
624	624	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_8	
625	625	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_9	
626	626	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_10	
627	627	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_11	
628	628	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_12	
629	629	yeast_gpl2529			ica_zscore	{u'k': 50.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_13	
630	630	yeast_gpl2529	13.703802426727862	0.023750623451843884	ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_14	-0.28099948135043085
631	631	yeast_gpl2529	10.026891802830544	0.0241002893686458	ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_15	-0.4325016460995363
632	632	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_16	
633	633	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_17	
634	634	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_18	
635	635	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_19	
636	636	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_20	
637	637	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_21	
638	638	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_22	
639	639	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_23	
640	640	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_24	
641	641	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_25	
642	642	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_26	
643	643	yeast_gpl2529			ica_zscore	{u'k': 100.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_27	
644	644	yeast_gpl2529	11.817024042544091	0.02305569073906889	ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_28	-0.3191585527180569
645	645	yeast_gpl2529	11.689219970752845	0.023676856059220062	ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_29	-0.40851815003486336
646	646	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_30	
647	647	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_31	
648	648	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_32	
649	649	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_33	
650	650	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_34	
651	651	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_35	
652	652	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_36	
653	653	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_37	
654	654	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_38	
655	655	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_39	
656	656	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_40	
657	657	yeast_gpl2529			ica_zscore	{u'k': 150.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_41	
658	658	yeast_gpl2529	16.148665578972142	0.02256633138802979	ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_42	-0.3587831877946709
659	659	yeast_gpl2529	9.379098961770039	0.02351586011307361	ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_43	-0.3811608200138704
660	660	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_44	
661	661	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_45	
662	662	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_46	
663	663	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_47	
664	664	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_48	
665	665	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_49	
666	666	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_50	
667	667	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_51	
668	668	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_52	
669	669	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_53	
670	670	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_54	
671	671	yeast_gpl2529			ica_zscore	{u'k': 200.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_55	
672	672	yeast_gpl2529	15.085270378821525	0.02256633138802979	ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_56	-0.30823200403364936
673	673	yeast_gpl2529	11.937629957873918	0.023450725895687	ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_57	-0.34235627353307924
674	674	yeast_gpl2529	9.1936505193177	0.02327926506453437	ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_58	-0.3989597459206915
675	675	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_59	
676	676	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_60	
677	677	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_61	
678	678	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_62	
679	679	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_63	
680	680	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_64	
681	681	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_65	
682	682	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_66	
683	683	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_67	
684	684	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_68	
685	685	yeast_gpl2529			ica_zscore	{u'k': 250.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_69	
686	686	yeast_gpl2529	15.206554548166269	0.024623957449028767	ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_70	-0.1827152311299117
687	687	yeast_gpl2529	11.827292771098712	0.024717704898701717	ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_71	-0.4015265090526815
688	688	yeast_gpl2529	7.9775940078558865	0.02327926506453437	ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_72	-0.4612248736891865
689	689	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_73	
690	690	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_74	
691	691	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_75	
692	692	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_76	
693	693	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_77	
694	694	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_78	
695	695	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_79	
696	696	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_80	
697	697	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_81	
698	698	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_82	
699	699	yeast_gpl2529			ica_zscore	{u'k': 300.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_83	
700	700	yeast_gpl2529	15.923230301783205	0.02256633138802979	ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_84	-0.28795516324753845
701	701	yeast_gpl2529	8.792276391592951	0.02335245095995972	ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_85	-0.4399424758266681
702	702	yeast_gpl2529	8.411299250350073	0.025057281689268584	ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_86	-0.4468374961916393
703	703	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_87	
704	704	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_88	
705	705	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_89	
706	706	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_90	
707	707	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_91	
708	708	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_92	
709	709	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_93	
710	710	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_94	
711	711	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_95	
712	712	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_96	
713	713	yeast_gpl2529			ica_zscore	{u'k': 350.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_97	
714	714	yeast_gpl2529	12.354742716115961	0.02256633138802979	ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_98	-0.2933582713485312
715	715	yeast_gpl2529	10.732967802510668	0.02295383393427123	ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_99	-0.45378654145763897
716	716	yeast_gpl2529	9.68509755769125	0.027581299725480624	ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_100	-0.4720815863788853
717	717	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_101	
718	718	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_102	
719	719	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_103	
720	720	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_104	
721	721	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_105	
722	722	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_106	
723	723	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_gpl2529_107	
724	724	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_gpl2529_108	
725	725	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_gpl2529_109	
726	726	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_gpl2529_110	
727	727	yeast_gpl2529			ica_zscore	{u'k': 400.0, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_gpl2529_111	
728	728	yeast_gpl2529	17.023292818054742	0.024952000777479662	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_gpl2529_112	-0.2855338726056806
729	729	yeast_gpl2529	10.736866001219887	0.02320418193387645	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_gpl2529_113	-0.5029253139177026
730	730	yeast_gpl2529	8.253541188939343	0.02305569073906889	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_gpl2529_114	-0.5239231659168255
731	731	yeast_gpl2529	6.827435394566907	0.02437940456871276	ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_gpl2529_115	-0.4975038867969506
732	732	yeast_gpl2529			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_gpl2529_116	
733	733	yeast_gpl2529			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_gpl2529_117	
734	734	yeast_gpl2529			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_gpl2529_118	
735	735	yeast_gpl2529			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_gpl2529_119	
736	736	yeast_gpl2529			ica_zscore	{u'k': 450.0, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_gpl2529_120	
